PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC
980433,36,GROCERY,National,PICKLE/RELISH/PKLD VEG
980436,5734,GROCERY,National,HISPANIC
980443,3664,MEAT,National,BEEF
980445,1882,GROCERY,National,BAKED BREAD/BUNS/ROLLS
980447,2155,NUTRITION,National,DRY TEA/COFFEE/COCO MIX
980448,69,DRUG GM,Private,FIRST AID PRODUCTS
980488,1225,GROCERY,National,DOG FOODS
980500,1779,GROCERY,National,BAKED SWEET GOODS
980509,3259,DRUG GM,National,IN-STORE PHOTOFINISHING
980523,842,DRUG GM,National,APPAREL
980526,577,GROCERY,National,DRY BN/VEG/POTATO/RICE
980546,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
980562,194,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
980583,2,PRODUCE,National,TROPICAL FRUIT
980644,407,GROCERY,National,VEGETABLES - SHELF STABLE
980649,2952,MEAT,National,BEEF
980657,69,GROCERY,Private,MILK BY-PRODUCTS
980666,1251,GROCERY,National,PASTA SAUCE
980679,308,DRUG GM,National,CANDY - PACKAGED
980714,274,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN
980722,958,COSMETICS,National,MAKEUP AND TREATMENT
980723,1348,GROCERY,National,CAT FOOD
980727,499,GROCERY,National,CONDIMENTS/SAUCES
980744,4930,DRUG GM,National,COLD AND FLU
980756,1883,NUTRITION,National,PREPARED/PKGD FOODS
980761,1403,GROCERY,National,HISPANIC
980764,178,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
980771,1479,DRUG GM,National,CANDLES/ACCESSORIES
980777,69,GROCERY,Private,PET CARE SUPPLIES
980815,5072,DRUG GM,National,ORAL HYGIENE PRODUCTS
980823,69,FLORAL,Private,FLORAL-FRESH CUT
980835,69,FLORAL,Private,FLORAL-FRESH CUT
980853,958,COSMETICS,National,MAKEUP AND TREATMENT
980860,69,GROCERY,Private,COOKIES/CONES
980864,69,DRUG GM,Private,STATIONERY & SCHOOL SUPPLIES
980866,4944,DRUG GM,National,COLD AND FLU
980878,2662,DRUG GM,National,MAGAZINE
980890,1136,GROCERY,National,AIR CARE
980937,5588,DRUG GM,National,KITCHEN GADGETS
980941,262,GROCERY,National,DOG FOODS
980943,1733,GROCERY,National,BAKED SWEET GOODS
980948,1793,DRUG GM,National,TOYS AND GAMES
980951,2701,DRUG GM,National,BOOKSTORE
980984,69,GROCERY,Private,CHEESE
980985,172,PASTRY,National,CAKES
980986,539,DRUG GM,National,CIGARETTES
980988,1809,GROCERY,National,HISPANIC
980995,1759,GROCERY,National,VEGETABLES - SHELF STABLE
981000,2643,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
981016,69,DRUG GM,Private,KITCHEN GADGETS
981036,1919,NUTRITION,National,SOUP
981038,805,DRUG GM,National,FIREWORKS
981050,69,DRUG GM,Private,INFANT CARE PRODUCTS
981052,2350,DRUG GM,National,HAIR CARE PRODUCTS
981061,4313,MEAT,National,CHICKEN
981070,55,DRUG GM,National,HALLOWEEN
981078,194,GROCERY,National,DINNER MXS:DRY
981082,5888,DRUG GM,National,NEWSPAPER
981086,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES
981095,214,DELI,National,CHEESES
981096,1954,GROCERY,National,PICKLE/RELISH/PKLD VEG
981100,3045,MEAT,National,PORK
981103,69,NUTRITION,Private,DRIED FRUIT
981109,764,DRUG GM,National,HAIR CARE PRODUCTS
981123,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
981124,82,DRUG GM,National,CHRISTMAS  SEASONAL
981127,614,GROCERY,National,IMPORTED WINE
981135,5170,DELI,National,PREPARED FOOD
981154,33,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
981156,1094,MEAT-PCKGD,National,LUNCHMEAT
981165,914,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN
981171,1278,GROCERY,National,SPICES & EXTRACTS
981179,69,GROCERY,Private,HISPANIC
981182,213,DRUG GM,National,SOAP - LIQUID & BAR
981188,2236,DRUG GM,National,BROOMS AND MOPS
981213,1411,DRUG GM,National,HOSIERY/SOCKS
981222,1107,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES
981240,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE
981259,2745,COUP/STR & MFG,National,COUPONS/STORE & MFG
981282,261,DRUG GM,National,CANDY - PACKAGED
981288,874,GROCERY,National,PASTA SAUCE
981289,1403,GROCERY,National,HISPANIC
981297,323,GROCERY,National,BEERS/ALES
981298,2224,GROCERY,National,SOFT DRINKS
981321,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
981324,69,GROCERY,Private,CRACKERS/MISC BKD FD
981329,2226,DRUG GM,National,BOOKSTORE
981331,69,DRUG GM,Private,SPRING/SUMMER SEASONAL
981333,881,GROCERY,National,FRZN MEAT/MEAT DINNERS
981347,69,DRUG GM,Private,FIRST AID PRODUCTS
981356,673,PRODUCE,National,CARROTS
981370,1091,GROCERY,National,HOUSEHOLD CLEANG NEEDS
981374,159,GROCERY,National,BAKED BREAD/BUNS/ROLLS
981384,5510,PASTRY,National,COOKIES
981392,5093,GROCERY,National,MISC. DAIRY
981405,686,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
981408,1411,DRUG GM,National,HOSIERY/SOCKS
981412,2004,NUTRITION,National,NON-DAIRY BEVERAGES
981419,321,DRUG GM,National,HARDWARE SUPPLIES
981425,764,GROCERY,National,LAUNDRY ADDITIVES
981427,4785,MEAT,National,PORK
981433,69,GROCERY,Private,SPICES & EXTRACTS
981459,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES
981460,177,DRUG GM,National,BABY HBC
981476,2,DRUG GM,National,TICKETS
981493,239,GROCERY,National,BEERS/ALES
981494,1535,GROCERY,National,TEAS
981513,5554,COSMETICS,National,FRAGRANCES
981519,454,DELI,National,CHEESES
981521,1091,GROCERY,National,BLEACH
981543,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
981557,1575,GROCERY,National,FROZEN BREAD/DOUGH
981568,136,GROCERY,National,HOT CEREAL
981579,69,DRUG GM,Private,ORAL HYGIENE PRODUCTS
981582,69,DRUG GM,Private,FILM AND CAMERA PRODUCTS
981591,560,GROCERY,National,MARGARINES
981601,1322,GROCERY,National,CONDIMENTS/SAUCES
981609,1816,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
981612,2575,GROCERY,National,DOMESTIC WINE
981615,937,DRUG GM,National,HAIR CARE ACCESSORIES
981628,2779,MEAT,National,TURKEY
981629,2026,NUTRITION,National,CEREAL/BREAKFAST
981651,787,PRODUCE,National,PEPPERS-ALL
981657,238,PRODUCE,National,DRIED FRUIT
981659,1809,GROCERY,National,HISPANIC
981660,764,GROCERY,National,DISHWASH DETERGENTS
981664,673,FLORAL,National,FLORAL-FLOWERING PLANTS
981666,744,NUTRITION,National,SOUP
981677,751,GROCERY,National,PAPER TOWELS
981678,1411,DRUG GM,National,HOSIERY/SOCKS
981686,69,DRUG GM,Private,BATTERIES
981716,170,GROCERY,National,FRUIT - SHELF STABLE
981744,4786,MEAT,National,PORK
981745,1800,GROCERY,National,FRZN NOVELTIES/WTR ICE
981748,2823,MEAT,National,BEEF
981753,4273,MEAT,National,TURKEY
981757,917,DRUG GM,National,BATTERIES
981760,69,GROCERY,Private,EGGS
981766,373,COSMETICS,National,MAKEUP AND TREATMENT
981776,407,GROCERY,National,DRY MIX DESSERTS
981797,131,GROCERY,National,DRY SAUCES/GRAVY
981832,6009,DRUG GM,National,DIETARY AID PRODUCTS
981837,1315,GROCERY,National,PAPER TOWELS
981848,2110,GROCERY,National,FRZN NOVELTIES/WTR ICE
981851,69,GROCERY,Private,FROZEN PIZZA
981852,2536,GROCERY,National,IMPORTED WINE
981870,69,DRUG GM,Private,KITCHEN GADGETS
981874,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD
981877,69,GROCERY,Private,COOKIES/CONES
981880,751,DRUG GM,National,FEMININE HYGIENE
981887,2448,GROCERY,National,PNT BTR/JELLY/JAMS
981888,1046,GROCERY,National,DINNER MXS:DRY
981895,2236,DRUG GM,National,FEMININE HYGIENE
981900,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS
981910,3546,DELI,National,CHEESES
981917,1807,GROCERY,National,ICE CREAM/MILK/SHERBTS
981918,1543,MISC. TRANS.,National,NO COMMODITY DESCRIPTION
981941,3638,MEAT,National,TURKEY
981944,1002,GROCERY,National,SOUP
981946,972,GROCERY,National,BAG SNACKS
981948,2473,GROCERY,National,IMPORTED WINE
981951,693,GROCERY,National,SYRUPS/TOPPINGS
981955,2069,DRUG GM,National,SEWING
981962,896,SEAFOOD-PCKGD,National,SEAFOOD - MISC
981963,69,GROCERY,Private,SPICES & EXTRACTS
981988,496,NUTRITION,National,FROZEN
982000,111,DRUG GM,National,CIGARETTES
982009,69,GROCERY,Private,PICKLE/RELISH/PKLD VEG
982024,1621,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
982039,69,GROCERY,Private,MILK BY-PRODUCTS
982052,2224,GROCERY,National,WATER - CARBONATED/FLVRD DRINK
982062,2701,DRUG GM,National,BOOKSTORE
982105,1020,NUTRITION,National,FROZEN
982112,5510,PASTRY,National,COOKIES
982123,3416,MEAT,National,BEEF
982127,1662,GROCERY,National,BAKING MIXES
982133,5341,DRUG GM,National,HAIR CARE PRODUCTS
982135,1579,DRUG GM,National,MAGAZINE
982138,916,GROCERY,National,HISPANIC
982153,321,DRUG GM,National,BROOMS AND MOPS
982172,5588,DRUG GM,National,KITCHEN GADGETS
982175,4300,MEAT,National,CHICKEN
982177,673,FLORAL,National,FLORAL-FLOWERING PLANTS
982181,69,GROCERY,Private,DRY MIX DESSERTS
982184,1550,GROCERY,National,HISPANIC
982193,2294,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
982197,69,DRUG GM,Private,ANTACIDS
982211,3265,DRUG GM,National,IN-STORE PHOTOFINISHING
982212,2172,DRUG GM,National,CANDY - PACKAGED
982213,5728,GROCERY,National,BEERS/ALES
982218,265,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
982220,958,COSMETICS,National,MAKEUP AND TREATMENT
982230,69,GROCERY,Private,PNT BTR/JELLY/JAMS
982232,332,DRUG GM,National,CANDLES/ACCESSORIES
982235,163,DRUG GM,National,HOME FREEZING & CANNING SUPPLY
982247,35,DRUG GM,National,MAGAZINE
982283,1251,GROCERY,National,SOUP
982291,531,GROCERY,National,COFFEE
982292,69,NUTRITION,Private,PREPARED/PKGD FOODS
982299,1666,GROCERY,National,SEAFOOD - SHELF STABLE
982300,2731,COSMETICS,National,FRAGRANCES
982303,2075,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
982304,857,DRUG GM,National,CANDY - PACKAGED
982318,2,MISC. TRANS.,National,NO COMMODITY DESCRIPTION
982320,262,GROCERY,National,CAT FOOD
982323,2,PRODUCE,National,STONE FRUIT
982328,480,DRUG GM,National,SPRING/SUMMER SEASONAL
982360,436,GROCERY,National,REFRGRATD JUICES/DRNKS
982365,388,NUTRITION,National,CONDIMENTS
982386,1208,GROCERY,National,ISOTONIC DRINKS
982393,1046,GROCERY,National,FROZEN PIE/DESSERTS
982396,1628,DRUG GM,National,HAIR CARE PRODUCTS
982397,393,DRUG GM,National,CHRISTMAS  SEASONAL
982420,69,GROCERY,Private,SPICES & EXTRACTS
982428,32,DRUG GM,National,MAGAZINE
982429,1251,GROCERY,National,SOUP
982449,1790,PASTRY,National,BREAKFAST SWEETS
982464,936,GROCERY,National,BAKING MIXES
982469,1420,DRUG GM,National,INFANT FORMULA
982475,16,GROCERY,Private,CANNED JUICES
982485,584,NUTRITION,National,RICE CAKES
982493,418,GROCERY,National,BAKED SWEET GOODS
982503,1278,GROCERY,National,SPICES & EXTRACTS
982512,5872,DRUG GM,National,PERSONAL CARE APPLIANCES
982513,321,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
982532,221,DELI,National,SALADS/DIPS
982535,1054,DRUG GM,National,HAIR CARE ACCESSORIES
982537,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS
982542,1543,MISC. TRANS.,National,NO COMMODITY DESCRIPTION
982577,2076,DELI,National,CHEESES
982580,1102,GROCERY,National,COOKIES/CONES
982581,1968,DRUG GM,National,MAGAZINE
982587,2339,SPIRITS,National,LIQUOR
982601,3105,FLORAL,National,FLORAL-FLOWERING PLANTS
982602,1867,DRUG GM,National,J-HOOKS
982613,2557,GROCERY,National,CANNED JUICES
982660,5997,DRUG GM,National,HOSIERY/SOCKS
982681,1075,GROCERY,National,COOKIES/CONES
982698,1989,GROCERY,National,CONDIMENTS/SAUCES
982704,1276,GROCERY,National,ISOTONIC DRINKS
982706,1083,GROCERY,National,HISPANIC
982731,1046,GROCERY,National,DRY MIX DESSERTS
982734,940,DRUG GM,National,SHOE CARE
982743,2082,MEAT-PCKGD,National,FROZEN MEAT
982755,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
982757,2136,DRUG GM,National,CANDY - PACKAGED
982781,5157,GROCERY,National,SALD DRSNG/SNDWCH SPRD
982782,1660,DRUG GM,National,MAGAZINE
982785,407,GROCERY,National,DRY MIX DESSERTS
982790,1094,MEAT-PCKGD,National,LUNCHMEAT
982799,69,GROCERY,Private,FROZEN PIZZA
982807,2091,DRUG GM,National,CANDLES/ACCESSORIES
982810,5558,DRUG GM,National,ANTACIDS
982813,1694,DRUG GM,National,PLASTIC HOUSEWARES
982824,1987,GROCERY,National,CONDIMENTS/SAUCES
982833,830,GROCERY,National,HISPANIC
982834,1829,GROCERY,National,HISPANIC
982852,177,DRUG GM,National,BABY FOODS
982872,69,GROCERY,Private,HOT CEREAL
982884,332,PASTRY,National,CAKES
982893,1048,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
982901,1346,NUTRITION,National,CEREAL/BREAKFAST
982908,1018,MEAT,National,TURKEY
982914,3270,DELI,National,CHEESES
982918,1046,GROCERY,National,DRY MIX DESSERTS
982919,5007,DRUG GM,National,SMOKING CESSATIONS
982924,69,GROCERY,Private,COOKIES/CONES
982938,4854,MEAT-PCKGD,National,DINNER SAUSAGE
982939,1054,DRUG GM,National,HAIR CARE ACCESSORIES
982941,522,DRUG GM,National,AUDIO/VIDEO PRODUCTS
982945,2442,NUTRITION,National,SOUP
982955,397,MEAT-PCKGD,National,FROZEN MEAT
982958,890,GROCERY,National,SOUP
982960,407,GROCERY,National,VEGETABLES - SHELF STABLE
982973,16,GROCERY,Private,PNT BTR/JELLY/JAMS
982979,916,GROCERY,National,HISPANIC
982982,1051,DRUG GM,National,ELECTRICAL SUPPPLIES
982984,499,GROCERY,National,DRY MIX DESSERTS
982985,69,GROCERY,Private,FLUID MILK PRODUCTS
982987,69,GROCERY,Private,FROZEN PIE/DESSERTS
982989,5769,GROCERY,National,WATER - CARBONATED/FLVRD DRINK
982992,2091,DRUG GM,National,CANDLES/ACCESSORIES
982996,69,DRUG GM,Private,FOOT CARE PRODUCTS
983000,1007,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES
983002,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN
983006,539,DRUG GM,National,CIGARETTES
983016,3065,MEAT,National,PORK
983028,69,GROCERY,Private,SHORTENING/OIL
983034,1107,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES
983050,499,GROCERY,National,MEAT - SHELF STABLE
983071,468,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
983078,69,GROCERY,Private,FLUID MILK PRODUCTS
983079,4439,GROCERY,National,CHEESE
983083,1638,GROCERY,National,BAKED BREAD/BUNS/ROLLS
983096,1046,GROCERY,National,COFFEE
983106,2209,MEAT-PCKGD,National,DINNER SAUSAGE
983124,1441,GROCERY,National,SALD DRSNG/SNDWCH SPRD
983141,1075,GROCERY,National,COOKIES/CONES
983151,373,COSMETICS,National,MAKEUP AND TREATMENT
983152,1841,DRUG GM,National,ETHNIC PERSONAL CARE
983154,373,COSMETICS,National,MAKEUP AND TREATMENT
983194,213,DRUG GM,National,SOAP - LIQUID & BAR
983199,1890,MEAT-PCKGD,National,MISCELLANEOUS
983210,869,GROCERY,National,DRY BN/VEG/POTATO/RICE
983211,69,DRUG GM,Private,KITCHEN GADGETS
983213,69,PASTRY,Private,COOKIES
983226,1278,GROCERY,National,SPICES & EXTRACTS
983243,2881,MEAT,National,BEEF
983260,1628,DRUG GM,National,HAIR CARE PRODUCTS
983261,69,GROCERY,Private,SPICES & EXTRACTS
983264,936,GROCERY,National,MOLASSES/SYRUP/PANCAKE MIXS
983267,103,GROCERY,National,SOFT DRINKS
983270,3265,DRUG GM,National,IN-STORE PHOTOFINISHING
983278,407,GROCERY,National,VEGETABLES - SHELF STABLE
983286,2269,GROCERY,National,BAKING MIXES
983300,1781,GROCERY,National,HISPANIC
983310,69,GROCERY,Private,CONDIMENTS/SAUCES
983314,5626,GROCERY,National,HISPANIC
983316,827,GROCERY,National,FRUIT - SHELF STABLE
983332,2240,DELI,National,CHEESES
983339,673,PRODUCE,National,BROCCOLI/CAULIFLOWER
983340,2223,GROCERY,National,BAG SNACKS
983341,1138,MEAT-PCKGD,National,HOT DOGS
983350,764,DRUG GM,National,HAIR CARE PRODUCTS
983359,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
983371,131,GROCERY,National,CONDIMENTS/SAUCES
983374,5423,GROCERY,National,BAKED SWEET GOODS
983376,995,GROCERY,National,CHEESE
983399,673,PRODUCE,National,CITRUS
983406,2442,NUTRITION,National,SOUP
983411,1468,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
983424,848,PASTRY,National,ROLLS
983426,2346,GROCERY,National,DOMESTIC WINE
983458,2196,DRUG GM,National,COFFEE FILTERS
983460,407,GROCERY,National,DRY MIX DESSERTS
983464,5077,DRUG GM,National,HAIR CARE PRODUCTS
983465,830,GROCERY,National,HISPANIC
983478,2329,COSMETICS,National,MAKEUP AND TREATMENT
983479,4955,DRUG GM,National,EYE AND EAR CARE PRODUCTS
983484,161,DRUG GM,National,CANDY - PACKAGED
983485,69,DRUG GM,Private,VITAMINS
983491,2211,COSMETICS,National,MAKEUP AND TREATMENT
983493,1370,GROCERY,National,AIR CARE
983507,584,NUTRITION,National,RICE CAKES
983533,4520,DELI,National,CHEESES
983535,194,GROCERY,National,DINNER MXS:DRY
983539,1403,GROCERY,National,HISPANIC
983544,69,DRUG GM,Private,CANDY - PACKAGED
983550,1441,PRODUCE,National,PROCESSED
983554,163,DRUG GM,National,HOME FREEZING & CANNING SUPPLY
983572,69,GROCERY,Private,SPICES & EXTRACTS
983579,4450,DELI,National,DELI MEATS
983581,32,DRUG GM,National,MAGAZINE
983584,69,GROCERY,Private,FLUID MILK PRODUCTS
983612,5080,DRUG GM,National,FIRST AID PRODUCTS
983613,1296,GROCERY,National,CONDIMENTS/SAUCES
983618,69,PRODUCE,Private,NUTS
983623,3144,PRODUCE,National,VALUE ADDED FRUIT
983646,2468,GROCERY,National,DOMESTIC WINE
983654,5764,NUTRITION,National,REFRIGERATED
983656,2701,DRUG GM,National,BOOKSTORE
983659,531,GROCERY,National,CANNED JUICES
983660,624,DRUG GM,National,VITAMINS
983665,239,GROCERY,National,BEERS/ALES
983666,69,PASTRY,Private,ROLLS
983673,531,GROCERY,National,FLUID MILK PRODUCTS
983680,1441,PRODUCE,National,PROCESSED
983683,364,NUTRITION,National,CONDIMENTS
983688,5120,GROCERY,National,BEERS/ALES
983692,1875,GROCERY,National,WATER - CARBONATED/FLVRD DRINK
983699,2525,SPIRITS,National,LIQUOR
983710,1051,DRUG GM,National,ELECTRICAL SUPPPLIES
983729,1496,PRODUCE,National,PROCESSED
983730,5252,MEAT-PCKGD,National,MISCELLANEOUS
983753,1251,GROCERY,National,MEAT - SHELF STABLE
983772,2648,GROCERY,National,PET CARE SUPPLIES
983780,2106,GROCERY,National,HISPANIC
983784,76,GROCERY,National,DOG FOODS
983790,69,GROCERY,Private,SPICES & EXTRACTS
983795,1225,GROCERY,National,FLUID MILK PRODUCTS
983800,1542,GROCERY,National,BAKING NEEDS
983804,958,COSMETICS,National,MAKEUP AND TREATMENT
983805,408,DRUG GM,National,GLASSES/VISION AIDS
983806,1420,DRUG GM,National,DIETARY AID PRODUCTS
983814,103,GROCERY,National,SOFT DRINKS
983815,5033,DRUG GM,National,ANALGESICS
983825,1628,COSMETICS,National,MAKEUP AND TREATMENT
983849,206,DRUG GM,National,VITAMINS
983858,764,DRUG GM,National,ORAL HYGIENE PRODUCTS
983869,206,DRUG GM,National,FIRST AID PRODUCTS
983897,1094,MEAT-PCKGD,National,LUNCHMEAT
983901,2589,GROCERY,National,MISC WINE
983918,107,DRUG GM,National,CANDY - PACKAGED
983936,436,GROCERY,National,REFRGRATD JUICES/DRNKS
983943,1967,DRUG GM,National,HAIR CARE PRODUCTS
983959,4150,DELI,National,DELI MEATS
983984,5017,COSMETICS,National,MAKEUP AND TREATMENT
983989,2180,DRUG GM,National,NATURAL HBC
983991,177,DRUG GM,National,BABY FOODS
983995,1628,DRUG GM,National,HAIR CARE PRODUCTS
984010,2172,DRUG GM,National,CANDY - PACKAGED
984018,177,DRUG GM,National,BABY FOODS
984054,764,GROCERY,National,LAUNDRY ADDITIVES
984055,2404,GROCERY,National,IMPORTED WINE
984058,5724,GROCERY,National,CONDIMENTS/SAUCES
984059,3877,DELI,National,DELI MEATS
984072,5018,COSMETICS,National,MAKEUP AND TREATMENT
984087,58,DRUG GM,National,CANDY - CHECKLANE
984088,418,GROCERY,National,BAKED SWEET GOODS
984102,2075,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
984121,69,GROCERY,Private,DRY SAUCES/GRAVY
984136,165,GROCERY,National,FRZN VEGETABLE/VEG DSH
984140,2147,GROCERY,National,ICE CREAM/MILK/SHERBTS
984143,855,NUTRITION,National,BAKING
984154,2201,GROCERY,National,TEAS
984157,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE
984167,673,FLORAL,National,FLORAL-FRESH CUT
984176,2384,SPIRITS,National,LIQUOR
984185,1181,NUTRITION,National,CHIPS&SNACKS
984186,5750,NUTRITION,National,CHIPS&SNACKS
984207,663,DRUG GM,National,TOYS AND GAMES
984208,69,DRUG GM,Private,KITCHEN GADGETS
984211,70,DRUG GM,National,SOAP - LIQUID & BAR
984223,388,NUTRITION,National,CONDIMENTS
984224,33,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
984232,544,NUTRITION,National,CHIPS&SNACKS
984240,2323,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
984250,4283,MEAT,National,TURKEY
984251,851,DRUG GM,National,BATTERIES
984258,4335,MEAT,National,PORK
984263,472,GROCERY,National,WAREHOUSE SNACKS
984273,248,DRUG GM,National,SHAVING CARE PRODUCTS
984283,764,GROCERY,National,LAUNDRY ADDITIVES
984305,1781,GROCERY,National,HISPANIC
984307,1722,GROCERY,National,FROZEN PIZZA
984314,69,GROCERY,Private,CAT FOOD
984315,5324,PASTRY,National,BREAD
984317,1225,GROCERY,National,FLUID MILK PRODUCTS
984351,4480,DELI,National,CHICKEN/POULTRY
984353,5,SALAD BAR,Private,PROD SUPPLIES
984369,1607,PRODUCE,National,VALUE ADDED VEGETABLES
984371,124,COSMETICS,National,MAKEUP AND TREATMENT
984376,958,COSMETICS,National,MAKEUP AND TREATMENT
984379,598,SEAFOOD-PCKGD,National,SEAFOOD-FRESH
984380,69,DRUG GM,Private,FIRST AID PRODUCTS
984387,1278,GROCERY,National,SPICES & EXTRACTS
984395,177,DRUG GM,National,BABY FOODS
984410,69,GROCERY,Private,PICKLE/RELISH/PKLD VEG
984411,1599,GROCERY,National,DRY BN/VEG/POTATO/RICE
984425,1277,DRUG GM,National,DISPOSIBLE FOILWARE
984429,2001,DRUG GM,National,MAGAZINE
984468,3605,DELI,National,SALADS/DIPS
984475,2024,GROCERY,National,COFFEE
984484,905,DRUG GM,National,CANDY - PACKAGED
984491,1282,DRUG GM,National,BABY FOODS
984492,1250,GROCERY,National,SOFT DRINKS
984503,3099,FLORAL,National,FLORAL-FOLIAGE PLANTS
984507,1256,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
984511,165,GROCERY,National,FRZN VEGETABLE/VEG DSH
984517,5005,DRUG GM,National,VITAMINS
984532,380,GROCERY,National,CAT FOOD
984556,4479,DELI,National,DELI MEATS
984557,1527,GROCERY,National,SPICES & EXTRACTS
984573,69,GROCERY,Private,CONDIMENTS/SAUCES
984575,69,GROCERY,Private,CAT LITTER
984588,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
984591,544,GROCERY,National,CRACKERS/MISC BKD FD
984598,1179,GROCERY,National,PNT BTR/JELLY/JAMS
984602,5636,DRUG GM,National,MAGAZINE
984608,1119,COSMETICS,National,FRAGRANCES
984615,1864,GROCERY,National,PICKLE/RELISH/PKLD VEG
984619,3425,MEAT,National,BEEF
984631,5855,NUTRITION,National,FROZEN
984637,69,GROCERY,Private,OLIVES
984640,1618,DRUG GM,National,COOKWARE & BAKEWARE
984647,69,DELI,Private,SANDWICHES
984663,1102,GROCERY,National,BAKED SWEET GOODS
984669,1251,GROCERY,National,FROZEN BREAD/DOUGH
984671,2389,GROCERY,National,DOMESTIC WINE
984677,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS
984680,1420,DRUG GM,National,INFANT FORMULA
984685,2468,GROCERY,National,DOMESTIC WINE
984687,720,DRUG GM,National,ORAL HYGIENE PRODUCTS
984688,5229,NUTRITION,National,SNKS/CKYS/CRKR/CNDY
984693,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
984705,69,DRUG GM,Private,FIRST AID PRODUCTS
984715,69,GROCERY,Private,SEAFOOD - SHELF STABLE
984724,5072,DRUG GM,National,BABY HBC
984729,1628,DRUG GM,National,HAIR CARE PRODUCTS
984739,4947,DRUG GM,National,ORAL HYGIENE PRODUCTS
984743,5355,DELI,National,SUSHI
984773,2203,DRUG GM,National,AUTOMOTIVE PRODUCTS
984780,127,GROCERY,National,BAKED SWEET GOODS
984794,851,DRUG GM,National,BATTERIES
984795,111,DRUG GM,National,CIGARETTES
984799,418,GROCERY,National,BAKED SWEET GOODS
984803,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
984807,69,GROCERY,Private,CONVENIENT BRKFST/WHLSM SNACKS
984813,5423,GROCERY,National,BAKED BREAD/BUNS/ROLLS
984815,5068,DRUG GM,National,FEMININE HYGIENE
984823,5497,NUTRITION,National,DRY TEA/COFFEE/COCO MIX
984827,69,GROCERY,Private,SPICES & EXTRACTS
984847,1740,DRUG GM,National,FOOT CARE PRODUCTS
984861,5001,DRUG GM,National,ORAL HYGIENE PRODUCTS
984900,373,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
984904,450,NUTRITION,National,REFRIGERATED
984905,663,DRUG GM,National,TOYS AND GAMES
984910,870,DRUG GM,National,COLD AND FLU
984918,66,DRUG GM,National,FOOT CARE PRODUCTS
984934,2004,NUTRITION,National,NON-DAIRY BEVERAGES
984940,751,DRUG GM,National,ADULT INCONTINENCE
984941,1761,GROCERY,National,DRY BN/VEG/POTATO/RICE
984944,2629,GROCERY,National,IMPORTED WINE
984945,693,DRUG GM,National,CANDY - CHECKLANE
984957,867,DELI,National,SALADS/DIPS
984972,1816,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
984996,584,GROCERY,National,DOG FOODS
985000,5873,GARDEN CENTER,National,GARDEN CENTER
985009,1225,GROCERY,National,DOG FOODS
985027,940,DRUG GM,National,SHOE CARE
985031,857,DRUG GM,National,CANDY - PACKAGED
